"estado_num","estado","AÑO","MES","poblacion","EJ","tasa","EJF","EJM","FPE","MEN","TOR","DTRA","PRE","FCRU","ELE","CORR","TAX","DRO","VEH","VAL","v_automovil","v_camion","v_camioneta","v_jeep","v_moto","v_patrulla","v_tanque","d_cocaina","d_otras_drogas","d_marihuana","e_15_o_menos","e_15_a_20","e_20_a_30","e_30_a_50","e_50_o_mas","WEAPON","m_arma_de_fuego","m_decapitado","m_mutiliado","m_encobijado","m_asfixiado","m_calcinado","m_foza","m_golpes","m_tortura","m_vehiculo","m_otra","mens_gobierno","mens_narco","mens_otro","cartel_juarez","cartel_beltranleyva","cartel_sinaloa","cartel_familia_michoacana","cartel_zetas","cartel_otro"
"7","Chiapas",2011,3,9845997,7,0.710948825192614,1,6,6,0,1,434,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","Chiapas",2011,4,9845997,13,1.32033353250057,0,10,10,2,1,1012,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,10,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
"7","Chiapas",2011,5,9845997,4,0.406256471538636,0,4,4,0,0,562,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","Chiapas",2011,6,9845997,4,0.406256471538636,0,4,4,0,0,668,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7","Chiapas",2011,7,9845997,6,0.609384707307955,0,6,5,1,0,1165,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7","Chiapas",2011,8,9845997,9,0.914077060961932,0,8,8,1,0,1778,0,0,0,0,0,0,3,6,0,0,1,0,2,0,0,0,0,0,1,0,1,4,2,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"7","Chiapas",2011,9,9845997,1,0.101564117884659,0,1,1,0,0,267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","Chiapas",2011,10,9845997,10,1.01564117884659,0,7,7,0,0,2011,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","Chiapas",2011,11,9845997,10,1.01564117884659,1,5,5,0,0,1594,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2007,1,6638269,4,0.602566723343088,0,4,3,0,0,56,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2007,2,6638269,22,3.31411697838699,0,12,14,0,1,703,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2007,3,6638269,25,3.7660420208943,0,22,20,0,1,1660,0,0,0,0,0,0,3,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2007,4,6638269,8,1.20513344668618,0,3,4,0,0,442,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2007,5,6638269,15,2.25962521253658,1,5,10,0,2,1489,0,0,0,0,0,1,3,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2007,6,6638269,11,1.65705848919349,0,5,9,0,1,1495,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2007,7,6638269,16,2.41026689337235,2,7,10,2,0,2320,0,0,0,0,0,1,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"8","Chihuahua",2007,8,6638269,27,4.06732538256585,2,17,18,1,2,4316,0,0,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8","Chihuahua",2007,9,6638269,29,4.36860874423739,0,18,17,0,2,4667,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2007,10,6638269,25,3.7660420208943,3,19,21,1,3,6266,0,0,0,0,0,2,5,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"8","Chihuahua",2007,11,6638269,23,3.46475865922276,1,19,20,0,4,6333,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2007,12,6638269,30,4.51925042507316,2,21,20,0,3,7658,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2008,1,6703942,46,6.86163454278095,1,34,27,0,4,547,0,1,0,0,0,2,10,21,0,0,3,0,0,0,1,0,0,0,0,3,7,15,1,34,22,0,0,1,0,1,1,1,0,1,8,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2008,2,6703942,76,11.3366135924207,0,47,43,0,4,2144,1,0,0,0,0,2,16,30,1,0,13,1,0,0,0,0,0,0,1,1,11,27,3,47,31,0,0,1,2,0,1,0,2,4,6,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2008,3,6703942,87,12.9774392439553,2,57,49,1,10,4339,0,0,0,0,0,1,22,31,4,0,13,1,1,0,1,0,0,0,0,1,16,28,3,58,31,0,0,0,3,1,1,0,7,2,16,0,1,0,0,0,0,0,0,0
"8","Chihuahua",2008,4,6703942,50,7.45829841606625,2,36,35,3,5,3921,0,1,0,0,1,1,15,22,5,0,12,1,1,0,0,0,0,0,0,3,13,20,1,37,32,0,0,2,1,0,0,0,4,0,2,0,4,0,0,0,0,0,0,1
"8","Chihuahua",2008,5,6703942,170,25.3582146146252,6,110,104,12,2,15498,0,0,0,0,0,1,51,72,16,0,34,3,0,1,0,0,0,0,1,4,41,55,7,113,88,2,0,5,2,1,0,0,1,10,6,1,11,0,0,0,6,0,0,6
"8","Chihuahua",2008,6,6703942,188,28.0432020444091,6,132,124,8,5,22543,1,0,0,0,0,3,54,75,11,0,34,2,0,0,0,0,0,0,1,7,36,60,9,137,106,2,1,6,0,1,0,0,0,13,12,0,5,3,0,0,4,0,0,8
"8","Chihuahua",2008,7,6703942,187,27.8940360760878,4,142,138,6,8,28542,1,0,0,0,0,3,42,73,17,0,27,2,2,0,0,1,0,1,0,11,39,65,6,145,113,2,0,2,0,2,1,0,3,9,15,1,4,1,0,0,2,0,0,1
"8","Chihuahua",2008,8,6703942,267,39.8273135417938,8,170,166,6,6,39223,1,0,0,0,0,4,50,94,22,1,34,4,1,1,1,0,0,1,3,16,57,65,12,174,151,3,0,1,0,0,0,0,1,7,13,0,3,3,0,0,0,0,0,4
"8","Chihuahua",2008,9,6703942,148,22.0765633115561,5,104,102,1,6,27972,0,0,0,0,0,3,32,51,10,0,25,0,0,0,0,0,0,0,0,4,26,36,2,108,93,2,0,2,1,2,0,0,3,6,2,0,1,0,0,0,1,0,0,0
"8","Chihuahua",2008,10,6703942,264,39.3798156368298,9,168,167,6,4,50252,0,0,0,0,0,4,47,95,14,0,30,2,0,1,0,0,0,1,0,7,49,67,19,175,152,4,0,3,0,2,0,0,1,5,9,0,4,2,1,0,2,0,0,1
"8","Chihuahua",2008,11,6703942,276,41.1698072566857,14,195,189,7,5,64797,0,0,0,0,0,2,57,72,8,0,45,4,1,1,1,0,0,1,1,16,49,61,7,202,176,3,1,0,1,3,0,0,2,10,7,2,4,2,0,1,2,1,0,4
"8","Chihuahua",2008,12,6703942,275,41.0206412883644,9,189,188,1,5,67864,0,0,0,0,0,2,45,83,4,1,44,2,0,0,2,0,0,1,1,16,59,78,12,196,178,1,0,2,1,1,0,0,1,7,5,0,0,1,0,0,0,0,0,1
"8","Chihuahua",2009,1,6769609,209,30.8732749557618,4,153,150,6,9,2838,0,1,0,0,0,0,43,117,6,1,25,6,0,0,1,1,0,5,2,12,49,58,4,158,147,3,0,0,0,3,0,0,0,3,2,1,4,2,0,0,1,0,0,4
"8","Chihuahua",2009,2,6769609,251,37.0774737506996,8,167,166,7,3,7514,0,1,0,0,0,2,42,102,17,0,27,3,0,0,0,0,0,1,3,10,63,59,7,172,157,2,0,0,0,4,0,0,0,6,5,1,1,5,0,0,0,0,0,5
"8","Chihuahua",2009,3,6769609,123,18.1694393280321,6,80,83,0,3,6401,0,0,0,0,0,2,31,51,8,0,14,2,0,1,0,0,0,0,0,2,25,25,6,84,80,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2009,4,6769609,128,18.9080344226675,5,86,86,0,4,9531,0,0,0,0,0,1,27,50,6,1,6,1,0,0,0,0,0,0,3,10,22,36,5,90,84,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"8","Chihuahua",2009,5,6769609,160,23.6350430283344,3,131,127,2,4,18074,0,0,0,0,0,3,34,64,3,0,26,3,0,0,0,1,0,0,0,19,40,41,1,133,122,1,1,0,0,3,0,0,0,1,5,0,1,1,0,0,0,0,0,1
"8","Chihuahua",2009,6,6769609,294,43.4293915645645,11,210,210,2,4,35801,0,1,0,0,0,2,65,106,6,4,30,4,0,0,0,0,0,0,2,20,57,99,7,218,215,2,0,0,0,0,0,0,0,0,2,0,2,0,75,0,71,0,0,2
"8","Chihuahua",2009,7,6769609,329,48.5995572270127,10,239,236,7,3,48336,0,0,0,1,0,1,56,110,16,0,30,4,0,0,0,0,0,0,1,17,74,102,13,248,239,3,0,1,0,3,0,0,1,0,2,1,3,3,78,0,77,0,0,10
"8","Chihuahua",2009,8,6769609,318,46.9746480188147,13,226,229,2,4,53081,0,0,0,0,0,3,61,116,16,2,40,6,1,0,0,1,0,5,2,15,76,97,12,235,226,6,1,1,0,2,0,0,0,0,2,0,2,0,121,0,116,0,0,10
"8","Chihuahua",2009,9,6769609,392,57.9058554194193,15,265,261,4,7,68616,1,0,1,0,1,7,74,118,6,1,30,1,1,1,1,1,0,0,1,13,84,115,20,268,254,9,2,2,0,1,0,0,0,0,3,0,3,1,121,0,124,0,0,16
"8","Chihuahua",2009,10,6769609,357,52.7356897569712,21,259,263,2,9,79277,0,0,1,0,0,2,70,114,10,4,34,2,0,0,0,0,0,3,1,6,81,115,20,277,266,3,1,2,1,2,0,0,0,0,2,0,2,0,116,0,106,0,0,5
"8","Chihuahua",2009,11,6769609,342,50.5199044730648,16,239,233,1,4,77661,0,1,0,0,1,4,55,125,7,1,36,6,0,0,0,0,0,2,8,26,76,90,17,244,232,3,1,0,0,8,0,0,0,0,2,0,1,0,91,0,79,0,0,1
"8","Chihuahua",2009,12,6769609,374,55.2469130787317,24,251,259,3,3,92418,0,1,0,0,1,1,67,146,6,0,27,5,0,0,1,0,0,0,3,28,83,90,15,265,254,5,0,0,0,3,0,0,0,0,4,0,3,0,40,0,42,0,0,4
"8","Chihuahua",2010,1,6835279,344,50.3271336839359,13,237,243,4,4,3511,1,0,0,0,0,4,70,53,10,4,36,3,0,0,0,0,0,1,3,21,72,104,15,248,236,4,1,0,1,3,0,0,0,0,3,0,2,2,77,0,92,0,1,15
"8","Chihuahua",2010,2,6835279,278,40.6713464073668,14,199,199,1,7,9356,0,0,0,1,0,2,48,64,10,1,24,1,0,0,1,0,0,0,1,10,57,85,12,207,202,3,0,0,0,2,0,0,1,0,1,0,1,0,103,0,103,0,0,9
"8","Chihuahua",2010,3,6835279,367,53.6920292500131,24,242,245,5,9,18867,0,1,0,0,0,1,57,85,3,1,41,1,1,0,1,0,0,1,3,20,84,100,14,256,244,3,1,0,1,6,0,0,0,0,3,2,2,1,101,0,100,0,0,1
"8","Chihuahua",2010,4,6835279,306,44.7677410095477,18,207,218,2,3,23369,0,0,0,0,0,2,53,68,8,1,28,3,0,0,0,0,0,0,0,20,66,100,21,223,216,1,0,2,2,1,0,1,0,0,1,0,1,1,113,0,111,0,1,6
"8","Chihuahua",2010,5,6835279,406,59.3977217316221,18,258,255,9,6,35404,0,0,2,0,0,5,67,69,15,2,39,6,0,0,0,0,0,0,2,27,87,98,19,266,259,4,0,2,0,0,0,0,1,0,2,0,4,6,120,0,123,0,0,13
"8","Chihuahua",2010,6,6835279,416,60.8607198038295,26,263,265,7,10,45217,0,0,1,0,0,5,64,72,5,2,35,4,0,1,0,0,0,3,2,27,90,117,16,275,264,4,1,0,1,0,0,0,0,0,5,1,5,2,88,0,88,0,0,8
"8","Chihuahua",2010,7,6835279,387,56.6180253944279,21,239,240,9,11,48686,2,0,1,0,0,1,59,71,8,1,29,5,0,0,0,0,0,0,3,16,82,92,16,251,239,5,2,0,1,3,0,1,1,0,1,2,4,3,92,0,90,0,0,6
"8","Chihuahua",2010,8,6835279,432,63.2015167193614,33,257,268,18,14,62583,0,0,0,0,1,4,80,91,11,4,37,3,0,0,0,0,0,3,2,24,87,118,12,277,262,7,2,1,2,1,0,1,6,0,2,1,6,12,7,0,10,0,0,11
"8","Chihuahua",2010,9,6835279,335,49.0104354189492,25,207,212,12,3,55935,1,0,0,0,1,0,41,75,1,0,18,0,0,0,0,0,1,0,3,22,72,93,10,218,206,3,2,0,1,0,0,1,0,0,5,1,5,7,1,0,4,0,0,8
"8","Chihuahua",2010,10,6835279,420,61.4459190327125,33,271,278,19,6,83140,1,0,0,0,1,5,54,108,11,1,29,0,1,0,0,0,0,1,1,18,93,109,18,290,274,5,0,0,0,5,0,0,3,0,6,1,6,12,5,0,8,0,0,12
"8","Chihuahua",2010,11,6835279,260,38.0379498773934,14,163,159,7,3,53375,0,0,0,0,1,2,45,79,5,0,24,0,0,0,0,0,0,0,0,9,52,65,7,168,159,3,4,0,2,0,0,0,0,0,1,0,3,4,1,0,5,0,0,4
"8","Chihuahua",2010,12,6835279,294,43.0121433228987,17,178,179,9,6,65199,0,1,0,0,0,3,36,87,5,0,17,1,0,0,1,0,0,1,4,18,57,78,13,187,171,5,1,0,0,3,2,0,3,0,3,3,2,5,2,0,3,0,0,5
"8","Chihuahua",2011,1,6900949,290,42.0232057938698,8,204,206,9,14,3005,0,0,0,0,0,3,52,95,5,1,21,0,0,1,0,0,0,1,2,19,75,106,12,210,203,2,0,0,1,3,0,0,1,0,0,0,7,3,4,0,3,0,0,5
"8","Chihuahua",2011,2,6900949,258,37.3861623959255,14,153,154,5,4,7202,0,0,0,0,0,0,39,70,7,0,14,1,0,0,0,1,0,1,4,17,45,69,8,160,156,1,0,0,0,1,0,0,1,0,2,0,3,2,4,0,0,0,1,7
"8","Chihuahua",2011,3,6900949,244,35.3574559093249,15,161,168,7,8,12643,0,0,0,0,1,0,37,73,2,2,11,2,0,0,0,1,0,0,2,15,52,63,10,170,157,4,1,0,1,0,0,0,2,0,5,1,5,1,6,0,0,0,0,11
"8","Chihuahua",2011,4,6900949,241,34.9227330907677,15,167,168,6,4,17796,0,0,0,0,2,2,40,73,5,1,29,2,0,0,0,0,0,0,2,10,42,74,13,174,161,4,5,0,0,1,0,0,1,0,4,0,6,0,21,0,0,0,0,21
"8","Chihuahua",2011,5,6900949,211,30.5755049051949,14,139,142,10,3,19406,1,0,0,0,0,0,40,65,3,0,22,0,1,0,0,0,0,0,1,8,49,55,7,145,132,5,7,0,0,5,1,0,3,0,0,0,9,1,7,0,1,0,0,8
"8","Chihuahua",2011,6,6900949,243,35.2125483031392,14,153,153,4,4,26154,0,0,0,0,2,1,27,83,4,0,11,2,0,0,0,0,0,1,1,10,58,67,14,159,156,1,1,0,0,0,0,0,1,0,0,0,2,2,3,0,0,0,1,10
"8","Chihuahua",2011,7,6900949,252,36.516716758811,13,170,177,3,3,34517,0,0,0,0,2,0,38,75,5,2,18,0,0,0,0,1,0,0,0,17,55,72,9,179,173,1,1,0,1,0,1,0,2,0,1,0,2,1,1,0,1,0,0,4
"8","Chihuahua",2011,8,6900949,225,32.6042113917955,24,143,152,9,2,35378,0,0,0,0,1,1,32,83,3,0,11,1,0,0,0,0,0,0,0,8,50,59,15,156,148,1,1,1,0,2,1,0,2,0,1,1,4,4,6,0,0,0,0,9
"8","Chihuahua",2011,9,6900949,236,34.1981950598389,22,158,163,5,6,43691,0,0,0,0,0,1,29,89,3,1,17,1,0,0,0,0,0,0,0,12,48,64,10,170,161,1,1,0,1,1,0,0,3,0,3,3,1,2,44,0,0,0,1,39
"8","Chihuahua",2011,10,6900949,220,31.8796733608667,12,144,150,6,3,43988,0,0,0,0,0,1,33,79,4,0,16,1,3,0,0,1,1,2,1,10,42,65,8,153,145,4,2,0,0,0,1,0,0,0,2,0,4,2,2,0,0,0,0,14
"8","Chihuahua",2011,11,6900949,167,24.1995702330216,10,118,122,7,4,38496,0,0,0,0,1,0,29,68,3,1,12,0,0,0,0,0,0,2,0,12,29,51,3,122,114,6,2,0,0,0,0,0,2,0,0,0,3,5,2,0,0,0,0,5
"9","Distrito Federal",2007,1,17546565,10,0.569912116702044,0,9,7,0,0,157,0,1,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,2,17546565,5,0.284956058351022,0,5,5,0,0,209,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,3,17546565,20,1.13982423340409,2,13,15,0,0,1146,0,0,0,0,0,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,4,17546565,15,0.854868175053066,1,8,11,0,1,1195,0,0,0,0,1,0,4,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,5,17546565,21,1.19681544507429,0,11,17,0,1,2477,0,0,0,0,1,0,3,13,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,6,17546565,20,1.13982423340409,0,14,16,2,2,2564,0,0,0,0,0,0,2,13,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
"9","Distrito Federal",2007,7,17546565,8,0.455929693361635,1,7,8,0,0,1604,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,8,17546565,19,1.08283302173388,1,16,16,0,0,3887,0,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,9,17546565,19,1.08283302173388,3,14,16,0,0,4462,0,0,0,0,0,0,2,8,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,10,17546565,15,0.854868175053066,3,9,12,0,0,3469,0,0,0,0,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,11,17546565,13,0.740885751712657,0,12,12,0,0,3834,0,0,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2007,12,17546565,17,0.968850598393475,2,13,15,0,0,5200,0,0,0,0,0,1,2,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2008,1,17598618,18,1.02280758636843,3,13,14,0,0,192,0,0,0,0,0,0,1,10,2,0,3,0,0,0,0,0,0,0,0,1,5,4,1,16,9,1,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2008,2,17598618,12,0.68187172424562,0,11,10,0,0,533,0,0,0,0,0,0,2,1,1,0,2,0,2,0,0,0,0,0,0,0,1,2,2,11,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2008,3,17598618,7,0.397758505809945,1,5,6,0,0,450,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2008,4,17598618,8,0.45458114949708,0,6,7,0,1,690,0,0,0,0,1,0,2,4,2,0,0,0,1,0,0,0,0,0,0,0,1,3,0,7,4,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2008,5,17598618,17,0.965984942681295,2,12,9,2,2,1889,0,0,0,0,0,1,5,13,1,0,5,0,0,0,0,0,0,0,0,0,1,7,2,14,10,0,0,0,1,0,0,0,0,2,2,0,1,1,0,0,1,0,0,1
"9","Distrito Federal",2008,6,17598618,4,0.22729057474854,0,3,2,0,0,528,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2008,7,17598618,14,0.79551701161989,0,14,14,1,3,2758,0,0,0,0,0,0,5,10,3,0,1,0,0,0,0,0,0,1,0,2,1,4,1,14,6,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,1,0,0
"9","Distrito Federal",2008,8,17598618,12,0.68187172424562,1,11,11,1,2,2740,0,0,0,0,1,0,8,10,1,0,2,1,2,0,0,0,0,0,0,0,2,5,1,12,8,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0
"9","Distrito Federal",2008,9,17598618,11,0.625049080558485,0,7,6,1,0,2069,0,0,0,0,0,0,3,6,1,0,2,0,0,0,0,0,0,0,0,0,3,1,1,8,5,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0
"9","Distrito Federal",2008,10,17598618,13,0.738694367932755,1,12,10,0,1,3440,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,12,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2008,11,17598618,13,0.738694367932755,0,13,13,0,0,4191,0,0,0,0,1,0,2,4,0,0,3,0,0,0,0,0,0,0,0,2,4,3,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2008,12,17598618,10,0.56822643687135,0,9,8,0,1,3148,0,0,0,0,0,1,4,7,1,0,1,0,0,0,0,0,0,0,0,0,2,4,1,9,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2009,1,17650668,9,0.509895716128137,1,8,8,0,0,106,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,1,3,0,8,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2009,2,17650668,16,0.906481273116689,1,9,10,0,0,469,0,1,0,0,2,1,4,6,4,0,1,0,0,0,0,0,0,0,0,0,2,5,0,10,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2009,3,17650668,14,0.793171113977103,1,10,11,3,2,856,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,2,7,0,11,9,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
"9","Distrito Federal",2009,4,17650668,19,1.07644651182607,0,14,15,2,1,1466,0,0,0,0,0,1,4,8,1,0,4,0,0,0,0,0,0,0,0,0,4,3,1,15,11,0,1,0,0,1,0,0,0,0,2,0,2,1,0,0,0,2,0,0
"9","Distrito Federal",2009,5,17650668,11,0.623205875267724,0,11,9,1,0,1414,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,11,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"9","Distrito Federal",2009,6,17650668,7,0.396585556988551,0,5,5,0,0,852,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2009,7,17650668,6,0.339930477418758,0,6,6,0,0,1179,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2009,8,17650668,10,0.566550795697931,1,7,8,1,0,1774,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,8,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"9","Distrito Federal",2009,9,17650668,11,0.623205875267724,0,8,7,0,1,2102,0,0,0,0,0,1,4,5,0,0,2,0,1,0,1,0,0,0,0,1,4,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2009,10,17650668,16,0.906481273116689,0,12,10,2,2,3408,0,0,0,0,0,0,6,5,0,0,1,0,1,0,0,0,0,0,0,1,0,7,0,12,8,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1
"9","Distrito Federal",2009,11,17650668,3,0.169965238709379,0,3,3,0,0,935,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Distrito Federal",2009,12,17650668,9,0.509895716128137,2,7,9,0,0,3128,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
